"address","mtgroup","lat","long","mtlocation","wheelchair","mtday","mtstart","mtend","mttype","mtspin","mtzone"
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Monday","12:30 PM","1:30 PM","C","Men",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Thursday","12:30 PM","1:30 PM","S","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Tuesday","12:30 PM","1:30 PM","B","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Thursday","12:30 PM","1:30 PM","S","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Tuesday","12:30 PM","1:30 PM","C","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Tuesday","12:30 PM","1:30 PM","S","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Friday","12:30 PM","1:30 PM","B","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Friday","12:30 PM","1:30 PM","BB","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Friday","12:30 PM","1:30 PM","S","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Wednesday","12:30 PM","1:30 PM","B","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Wednesday","12:30 PM","1:30 PM","OD","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Wednesday","12:30 PM","1:30 PM","C","Women",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Sunday","5:00 PM","6:00 PM","C","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Wednesday","5:30 PM","6:30 PM","C","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Monday","5:30 PM","6:30 PM","B","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Thursday","5:30 PM","6:30 PM","S","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Tuesday","5:30 PM","6:30 PM","BB","null",4
"133 W 46TH ST New York NY ","NEW BUT WEST","40.6589343","-73.9348705","St. Mary the Virgin Church",false,"Friday","5:30 PM","6:30 PM","OD","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Sunday","10:30 AM","11:30 AM","C","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Monday","10:30 AM","11:30 AM","C","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Tuesday","10:30 AM","11:30 AM","C","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Wednesday","10:30 AM","11:30 AM","C","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Thursday","10:30 AM","11:30 AM","C","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Friday","10:30 AM","11:30 AM","C","null",4
"303 W 42ND ST New York NY ","NEW PHOENIX","40.7575385","-73.9901368",,false,"Saturday","10:30 AM","11:30 AM","C","null",4
"296 9TH AVE New York NY ","NINTH AVENUE (:I)","40.7493539","-73.998973","Holy Apostles Church Rectory",false,"Wednesday","6:15 PM","7:15 PM","C","null",4
"296 9TH AVE New York NY ","NINTH AVENUE (:I)","40.7493539","-73.998973","Holy Apostles Church Rectory",false,"Monday","6:15 PM","7:15 PM","B","null",4
"296 9TH AVE New York NY ","NINTH AVENUE (:I)","40.7493539","-73.998973","Holy Apostles Church Rectory",false,"Wednesday","7:30 PM","8:45 PM","S","null",4
"296 9TH AVE New York NY ","NINTH AVENUE (:I)","40.7493539","-73.998973","Holy Apostles Church Rectory",false,"Monday","7:45 PM","8:45 PM","C","null",4
"296 9TH AVE New York NY ","NINTH AVENUE (:I)","40.7493539","-73.998973","Holy Apostles Church Rectory",false,"Wednesday","9:00 PM","10:00 PM","B","First Step Workshop",4
"296 9TH AVE New York NY ","NINTH AVENUE (:I)","40.7493539","-73.998973","Holy Apostles Church Rectory",false,"Monday","9:00 PM","10:00 PM","O","null",4
"139 W 31ST ST New York NY ","NU GARDEN","40.647412","-73.9480599","St. Francis of Assisi Center",false,"Sunday","6:00 PM","7:30 PM","S","null",4
"139 W 31ST ST New York NY ","NU GARDEN","40.647412","-73.9480599","St. Francis of Assisi Center",false,"Thursday","6:00 PM","7:30 PM","OD","null",4
"139 W 31ST ST New York NY ","NU GARDEN","40.647412","-73.9480599","St. Francis of Assisi Center",false,"Saturday","6:00 PM","7:30 PM","OD","null",4
"1 W 53RD ST New York NY ","PARK BENCH (:I)","40.7608523","-73.9765938","St. Thomas Church",true,"Tuesday","12:30 PM","1:30 PM","OD","null",4
"484 W 43RD ST New York NY ","POWERLESS","40.7599913","-73.9948326","Manhattan Plaza Health Club",true,"Saturday","7:00 PM","8:00 PM","C","Promises",4
"484 W 43RD ST New York NY ","POWERLESS","40.7599913","-73.9948326","Manhattan Plaza Health Club",true,"Monday","7:00 PM","8:00 PM","BB","null",4
"484 W 43RD ST New York NY ","POWERLESS","40.7599913","-73.9948326","Manhattan Plaza Health Club",true,"Tuesday","7:00 PM","8:00 PM","S","null",4
"484 W 43RD ST New York NY ","POWERLESS","40.7599913","-73.9948326","Manhattan Plaza Health Club",true,"Thursday","7:00 PM","8:00 PM","B","null",4
"484 W 43RD ST New York NY ","POWERLESS","40.7599913","-73.9948326","Manhattan Plaza Health Club",true,"Friday","7:00 PM","8:00 PM","C","Living Sober",4
"7 W 55TH ST New York NY ","PROMISES","40.7618823","-73.9751297","Fifth Av Presbyterian Church",true,"Friday","12:30 PM","1:30 PM","OD","null",4
"252 W 46TH ST New York NY ","PROMISES","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","9:15 PM","10:15 PM","S","null",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","5:30 PM","6:30 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","5:30 PM","6:30 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","5:30 PM","6:30 PM","S","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","5:30 PM","6:30 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Monday","5:30 PM","6:30 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Friday","5:30 PM","6:30 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","5:30 PM","6:30 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","6:45 PM","7:45 PM","B","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","6:45 PM","7:45 PM","OD","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","6:45 PM","7:45 PM","C","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Monday","6:45 PM","7:45 PM","OD","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Friday","6:45 PM","7:45 PM","OD","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","6:45 PM","7:45 PM","OD","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","6:45 PM","7:45 PM","OD","H.I.V Positive",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Tuesday","8:00 PM","9:00 PM","BB","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","8:00 PM","9:00 PM","O","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","8:00 PM","9:00 PM","BB","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Thursday","8:00 PM","9:00 PM","O","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Monday","8:00 PM","9:00 PM","O","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Friday","8:00 PM","9:00 PM","S","Gay, Lesbian and Bisexual",4
"252 W 46TH ST New York NY ","RAINBOW ROOM","40.7593831","-73.9872329","46th Street Club House",false,"Wednesday","8:00 PM","9:00 PM","C","Gay, Lesbian and Bisexual",4
"4 W 43RD ST New York NY ","RENAISSANCE","40.7543885","-73.9812083","The Learning Center",true,"Monday","12:30 AM","1:30 PM","C","null",4
"4 W 43RD ST New York NY ","RENAISSANCE","40.7543885","-73.9812083","The Learning Center",true,"Tuesday","12:30 PM","1:30 PM","C","null",4
"4 W 43RD ST New York NY ","RENAISSANCE","40.7543885","-73.9812083","The Learning Center",true,"Wednesday","12:30 PM","1:30 PM","S","null",4
"4 W 43RD ST New York NY ","RENAISSANCE","40.7543885","-73.9812083","The Learning Center",true,"Thursday","12:30 PM","1:30 PM","B","null",4
"4 W 43RD ST New York NY ","RENAISSANCE","40.7543885","-73.9812083","The Learning Center",true,"Friday","12:30 PM","1:30 PM","C","null",4
"252 W 46TH ST New York NY ","SATURDAY ROTATING 12 STEP","40.7593831","-73.9872329","46th Street Club House",false,"Saturday","9:15 PM","10:15 PM","S","null",4
"296 NINTH AVE New York NY ","SPIRITUAL FRIDAYS","40.7493539","-73.998973","Church of The Holy Apostles",false,"Friday","6:30 PM","7:30 PM","OD","Spiritual Workshop",4
"1 W 53RD ST New York NY ","ST. THOMAS A.M.","40.7608523","-73.9765938","St. Thomas Church Parish House",false,"Tuesday","7:45 AM","8:45 AM","C","null",4
"210 W 31ST ST New York NY ","STATLER AT NOON","40.6560325","-73.9999704","St. John the Baptist Church",false,"Tuesday","12:00 PM","1:00 PM","C","null",4
"210 W 31ST ST New York NY ","STATLER AT NOON","40.6560325","-73.9999704","St. John the Baptist Church",false,"Thursday","12:00 PM","1:00 PM","C","null",4
"422 W 57TH ST New York NY ","STEPS AND TRADITIONS ON WEDNESDAY","40.7682311","-73.9868768","Trinity Presbyterian Church",false,"Wednesday","7:00 PM","8:15 PM","S","null",4
"252 W 46TH ST New York NY ","SUNDAY NIGHT BEGINNERS","40.7593831","-73.9872329","46th Street Club House",false,"Sunday","9:15 PM","10:15 PM","B","null",4
"134 W 29TH ST New York NY ","TUESDAY SOBER AGNOSTICS","40.7472463","-73.9917061",,true,"Tuesday","6:00 PM","7:00 PM","OD","Agnostic",4
"1000 TENTH AVE New York NY ","WEST 58th STREET STEP","40.7700536177104","-73.9877635987168","Mount Sinai - Roosevelt Hospital",true,"Friday","7:30 PM","8:30 PM","S","null",4
"446 W 33RD ST New York NY ","WOMEN OVER FORTY","40.753496","-73.9989428","GMHC",true,"Friday","6:30 PM","7:45 PM","C","Women",4
"423 W 46TH ST New York NY ","YOUNG IN 164","40.7614721","-73.9916406","St. Clements Church",true,"Sunday","7:30 PM","8:30 PM","BB","null",4
"252 W 46TH ST New York NY ","YOUNG PEOPLE''S MEETING","40.7593831","-73.9872329","46th Street Club House",false,"Friday","9:15 PM","10:15 PM","BB","Young People",4
"207 W 96TH ST New York NY ","A NEW DAY",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","3:00 PM","4:00 PM","C","As Bill Sees It",6
"207 W 96TH ST New York NY ","A NEW DAY",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","3:00 PM","4:00 PM","C","Living Sober",6
"120 W 69TH ST New York NY ","A VISION FOR YOU",40.7756982,-73.9810333,"Christ & St. Stephen''s Church",false,"Friday","7:45 PM","8:45 PM","OD","null",6
"120 W 69TH ST New York NY ","A VISION FOR YOU",40.7756982,-73.9810333,"Christ & St. Stephen''s Church",false,"Friday","9:00 PM","10:00 PM","BB","null",6
"422 W 57TH ST New York NY ","AFTER EIGHT (:i)",40.7682311,-73.9868768,"Trinity Presbyterian Church",false,"Tuesday","6:30 PM","7:45 PM","C","null",6
"164 W 74TH ST New York NY ","AFTER EIGHT (:ii)",40.7796117,-73.9801807,"Phoenix House",true,"Thursday","6:30 PM","7:30 PM","C","AA Literature",6
"207 W 96TH ST New York NY ","ALTERED ATTITUDES",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","9:30 PM","10:30 PM","OD","null",6
"144 W 90TH ST New York NY ","AMSTERDAM",40.7898068,-73.9723737,"St. Gregory''s Church",false,"Saturday","1:00 PM","2:30 PM","B","null",6
"144 W 90TH ST New York NY ","AMSTERDAM",40.7898068,-73.9723737,"St. Gregory''s Church",false,"Saturday","2:30 PM","4:00 PM","O","null",6
"144 W 90TH ST New York NY ","AMSTERDAM",40.7898068,-73.9723737,"St. Gregory''s Church",false,"Monday","4:00 PM","5:30 PM","BB","null",6
"144 W 90TH ST New York NY ","AMSTERDAM",40.7898068,-73.9723737,"St. Gregory''s Church",false,"Tuesday","4:00 PM","5:30 PM","OD","null",6
"144 W 90TH ST New York NY ","AMSTERDAM",40.7898068,-73.9723737,"St. Gregory''s Church",false,"Wednesday","4:00 PM","5:30 PM","O","Living Sober",6
"144 W 90TH ST New York NY ","AMSTERDAM",40.7898068,-73.9723737,"St. Gregory''s Church",false,"Friday","4:00 PM","5:30 PM","S","null",6
"141 W 73RD ST New York NY ","ANSONIA",40.7789036,-73.9799533,"Hamilton House",true,"Monday","7:00 PM","8:00 PM","C","null",6
"4 W 76TH ST New York NY ","ATLANTIC WEST STEP & TRADITION",40.7787605,-73.9745951,"Fourth Universalist Church",false,"Friday","7:00 PM","8:00 PM","S","null",6
"221 W 107TH ST New York NY ","BLOOMINGDALE",40.8017795,-73.9665393,"Church of the Ascension",false,"Tuesday","6:15 PM","7:15 PM","S","null",6
"221 W 107TH ST New York NY ","BLOOMINGDALE",40.8017795,-73.9665393,"Church of the Ascension",false,"Tuesday","7:30 PM","8:30 PM","B","null",6
"207 W 96TH ST New York NY ","BROADWAY AT 96TH",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","7:30 PM","8:30 PM","BB","null",6
"207 W 96TH ST New York NY ","BROADWAY AT 96TH",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","7:30 PM","8:30 PM","O","null",6
"215 W 82ND ST New York NY ","CADILLACS FOR EVERYONE",40.7852818734432,-73.9771060064311,"Holy Trinity Rectory",true,"Thursday","7:00 PM","8:00 PM","OD","Men",6
"601 W 114TH ST New York NY ","CAMPUS CHEER",40.8069051,-73.965058,"Broadway Presbyterian Church",false,"Tuesday","12:30 PM","1:30 PM","C","null",6
"601 W 114TH ST New York NY ","CAMPUS CHEER",40.8069051,-73.965058,"Broadway Presbyterian Church",false,"Thursday","12:30 PM","1:30 PM","C","null",6
"344 AMSTERDAM AVE New York NY ","CENTRAL PARK WEST",40.7815169,-73.9797508,"Universalist Church",false,"Tuesday","8:15 PM","9:30 PM","C","null",6
"5 W 63RD ST New York NY ","CHELSEA RIVERSIDE",40.7708644,-73.9806413,"West Side YMCA at 63rd Street",true,"Monday","7:30 PM","8:45 PM","O","null",6
"5 W 63RD ST New York NY ","CHELSEA RIVERSIDE",40.7708644,-73.9806413,"West Side YMCA at 63rd Street",true,"Monday","9:00 PM","10:00 PM","B","null",6
"5 W 63RD ST New York NY ","CHELSEA RIVERSIDE",40.7708644,-73.9806413,"West Side YMCA at 63rd Street",true,"Monday","10:15 PM","11:15 PM","C","Topic",6
"4 W 76TH ST New York NY ","CHOCK FULL OF SOBRIETY",40.7787605,-73.9745951,"Universalist Church",false,"Friday","6:30 PM","7:30 PM","C","null",6
"160 CENTRAL PARK W New York NY ","CLASSEN HALL (:II)",40.7787712,-73.9743066,"Fourth Universalist Society",false,"Sunday","6:00 PM","7:00 PM","B","null",6
"152 W 66TH ST New York NY ","CLASSEN HALL STEP MEETING( :I )",40.7744405,-73.9838262,"Good Shepherd Faith Church",false,"Sunday","6:15 PM","7:45 PM","S","Twelve Steps",6
"3 W 95TH ST New York NY ","COLUMBUS AT FIVE",40.7912379,-73.9655109,"Second Presbyterian Church",false,"Saturday","5:00 PM","6:00 PM","C","Children Welcome",6
"3 W 95TH ST New York NY ","COLUMBUS AT FIVE",40.7912379,-73.9655109,"Second Presbyterian Church",false,"Sunday","5:00 PM","6:00 PM","C","Children Welcome",6
"3 W 95TH ST New York NY ","COLUMBUS AT FIVE",40.7912379,-73.9655109,"Second Presbyterian Church",false,"Friday","7:00 PM","8:00 PM","C","Topic",6
"251 W 80TH ST New York NY ","EIGHTIETH STREET BEGINNERS",40.7848713,-73.9800524,"All Angels Church",true,"Friday","7:30 PM","8:45 PM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Friday","7:00 AM","8:00 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Monday","7:00 AM","8:00 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Tuesday","7:00 AM","8:00 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Wednesday","7:00 AM","8:00 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Thursday","7:00 AM","8:00 AM","S","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Friday","8:15 AM","9:15 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Monday","8:15 AM","9:15 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Tuesday","8:15 AM","9:15 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Wednesday","8:15 AM","9:15 AM","C","null",6
"111 W 71ST ST New York NY ","FAST BREAK",40.7769516,-73.9795507,"Hargrave House",false,"Thursday","8:15 AM","9:15 AM","C","null",6
"5 W 63RD ST New York NY ","FAST BREAK WEEKEND",40.7708644,-73.9806413,"West Side YMCA",true,"Sunday","8:00 AM","9:00 AM","C","null",6
"5 W 63RD ST New York NY ","FAST BREAK WEEKEND",40.7708644,-73.9806413,"West Side YMCA",true,"Saturday","8:00 AM","9:00 AM","C","null",6
"5 W 63RD ST New York NY ","FIRESIDE(:II)WEEKEND MEETINGS ONLY",40.7708644,-73.9806413,"West Side YMCA",false,"Saturday","10:30 AM","11:30 AM","S","First Step Workshop",6
"5 W 63RD ST New York NY ","FIRESIDE(:II)WEEKEND MEETINGS ONLY",40.7708644,-73.9806413,"West Side YMCA",false,"Sunday","12:30 PM","1:30 PM","B","null",6
"5 W 63RD ST New York NY ","FIRESIDE(:II)WEEKEND MEETINGS ONLY",40.7708644,-73.9806413,"West Side YMCA",false,"Saturday","12:30 PM","1:30 PM","S","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","6:00 AM","7:00 AM","OD","As Bill Sees It",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","6:00 AM","7:00 AM","OD","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Saturday","6:00 AM","7:00 AM","OD","As Bill Sees It",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","6:00 AM","7:00 AM","S","As Bill Sees It",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Sunday","6:00 AM","7:00 AM","OD","As Bill Sees It",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","6:00 AM","7:00 AM","OD","As Bill Sees It",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","6:00 AM","7:00 AM","BB","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","7:15 AM","8:15 AM","C","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","7:15 AM","8:15 AM","C","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Saturday","7:15 AM","8:15 AM","S","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","7:15 AM","8:15 AM","C","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","7:15 AM","8:15 AM","C","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Sunday","7:15 AM","8:15 AM","C","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","7:15 AM","8:15 AM","C","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Saturday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Sunday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","8:45 AM","9:45 AM","B","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Tuesday","10:15 AM","11:15 AM","C","Living Sober",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Friday","10:15 AM","11:15 AM","BB","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Wednesday","10:15 AM","11:15 AM","S","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Saturday","10:15 AM","11:15 AM","S","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Monday","10:15 AM","11:15 AM","C","Promises",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Thursday","10:15 AM","11:15 AM","OD","null",6
"207 W 96TH ST New York NY ","FIRST THINGS FIRST",40.7945161,-73.9710419,"Holy Name Church",false,"Sunday","10:15 AM","11:15 AM","T","null",6
"26 W 84TH ST New York NY ","FRIDAY NIGHT STEP",40.7844228,-73.9716168,"Church of St. Matthew and St. Timothy",false,"Friday","6:30 PM","7:45 PM","S","null",6
"200 W 97TH ST New York NY ","GRUPO CAMINO REAL",40.7946604892952,-73.9699229082063,"Holy Name School",false,"Sunday","4:30 PM","5:30 PM","OD","null",6
"200 W 97TH ST New York NY ","GRUPO CAMINO REAL",40.7946604892952,-73.9699229082063,"Holy Name School",false,"Thursday","7:00 PM","8:00 PM","C","null",6
"218 W 108TH ST New York NY ","GRUPO DULCES 24",40.8021037,-73.9658778,"Grace House",true,"Monday","7:30 PM","8:30 PM","OD","null",6
"218 W 108TH ST New York NY ","GRUPO DULCES 24",40.8021037,-73.9658778,"Grace House",true,"Wednesday","7:30 PM","8:30 PM","C","null",6
"218 W 108TH ST New York NY ","GRUPO DULCES 24",40.8021037,-73.9658778,"Grace House",true,"Friday","7:30 PM","8:30 PM","OD","null",6
"218 W 108TH ST New York NY ","GRUPO DULCES 24",40.8021037,-73.9658778,"Grace House",true,"Sunday","7:30 PM","8:30 PM","O","null",6
"125 W 104TH ST New York NY ","GRUPO LUZ DIVINA",40.7986785,-73.9648897,"Iglesia Metodista Grace",true,"Tuesday","7:30 PM","8:30 PM","O","null",6
"141 W 73RD ST New York NY ","HARGRAVE",40.7789036,-73.9799533,"Hamilton House",true,"Thursday","7:00 PM","8:00 PM","B","null",6
"141 W 73RD ST New York NY ","HARGRAVE",40.7789036,-73.9799533,"Hamilton House",true,"Friday","7:00 PM","8:00 PM","B","null",6
"141 W 73RD ST New York NY ","HARGRAVE",40.7789036,-73.9799533,"Hamilton House",true,"Thursday","8:15 PM","9:15 PM","C","null",6
"236 W 73RD ST New York NY ","LAMBDA WEST",40.7796494,-73.982239,"Rutgers Church",true,"Saturday","6:00 PM","7:00 PM","S","Gay, Lesbian and Bisexual",6
"236 W 73RD ST New York NY ","LAMBDA WEST",40.7796494,-73.982239,"Rutgers Church",true,"Wednesday","6:00 PM","7:00 PM","OD","Interpreted for the Deaf",6
"236 W 73RD ST New York NY ","LAMBDA WEST",40.7796494,-73.982239,"Rutgers Church",true,"Wednesday","7:15 PM","8:15 PM","B","Gay, Lesbian and Bisexual",6
"236 W 73RD ST New York NY ","LAMBDA WEST",40.7796494,-73.982239,"Rutgers Church",true,"Wednesday","8:30 PM","9:30 PM","C","Gay, Lesbian and Bisexual",6
